sku,description,title,URL,price,image
154532,"Fits Allis Chalmers Tractor(s) 170, 175, 180, 190, 190XT, 200, 6040, 6060, 6080, 7000, 7010, 7020, 7030, 7040, 7045, 7050, 7060, 7080
Replaces Allis Chalmers OEM nos 70267185
Fits Case Tractor(s) 730CK, 770, 830CK, 870, 930CK, 1030CK, 1070, 1170, 1175, 1270, 1370, 1470, 1570
Fits Case Construction & Industrial(s) 480B, 580B, 580C
Replaces Case OEM nos A59701, A32536, A64498
Fits Ford Tractor(s) 2310, 2600, 2610, 2810, 2910, 3600, 3610, 3910, 3930, 4100, 4110, 4200, 4600, 4600SU, 4610, 4610SU, 4630, 4830, 5030, 5200, 5600, 5610, 5900, 6600, 6610, 7200, 7600, 7610
Fits Ford Construction & Industrial(s) 335, 515, 532, 535
Replaces Ford OEM nos D9NN13005CA, D4NN13002C
Fits John Deere Tractor(s) 520, 530, 620, 1020, 1520, 1530, 2010, 2020, 2030, 2040, 2240, 2350, 2355, 2440, 2510, 2520, 2550, 2555, 2630, 2640, 2750, 2755, 2840, 2855, 2940, 2950, 2955, 3010, 3020, 4000, 4010, 4020, 4320, 4520, 4620, 5010, 5020, 6030
Replaces John Deere OEM nos AT13381
Fits Massey Ferguson Tractor(s) 30, 31, 135, 165, 175, 180, 235, 245, 265, 1080, 1085, 1100, 1105, 1130, 1135, 1150, 1155, 1500, 1505, 1800, 1805, 2675, 2705, 2745, 2775, 2805, 3505, 3525, 3545
Replaces Massey Ferguson OEM nos 505281M91, 505282M91, 509652M91
Fits Minneapolis Moline Tractor(s) A4T 1400, A4T 1600, G707, G750, G850, G900, G950, G1000, G1050, G1350, G1355, Jet Star 3, M670, M670 Super, U302
Replaces Minneapolis Moline OEM nos 10A202258, 10A20255
Fits Oliver Tractor(s) 770, 880, 1550, 1555, 1600, 1650, 1655, 1750, 1755, 1800, 1850, 1855, 1900, 1950, 1955, 2050, 2150, 2255, 2655
Fits White Tractor(s) 2-70, 2-105, 2-135, 2-150, 2-155, 2-180, 4-150, 4-175, 4-210, 4-225, 4-270
Replaces White OEM nos 105340AS, 105341AS, 164089AS, 164108AS, 30-3068242
Use With Light No. 105301, 113779
Prong: 1
T-3 1/4 Bulb 13/32"" (10mm) Dia
DOT/SAE compliant
High grade single filament and glass
12V Halogen
35W
Meets or exceeds all original equipment performance and quality standards
All new, rebuilt and used tractor parts have a 1-year warranty
","Headlight Bulb - 12V, Halogen, H3 / 35W, Allis Chalmers, 70267185, Case, A59701, Ford, D4NN13002",https://www.tractorpartsasap.com/headlight-bulb-12v-halogen-h3-35w-allis-chalmers-70267185-case-154532.html,$4.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/e/headlight-bulb-12v-halogen-h3-35w-allis-chalmers-70267185-case-a59701-ford-d4nn13002-154532_0.jpg
121420,"Fits Case IH Combine(s) AFX8010, 2377 (s/n HAJ0295001-later), 2388 (s/n HAJ0295001-later), 2577, 2588, 7010, 7120, 8010, 8120, 9120
Replaces Case IH OEM nos 87107077
Replaces OEM nos 862
12V Halogen
37W
Prongs: 2
All new, rebuilt and used tractor parts have a 1-year warranty
","Headlight Bulb - 12V, Halogen, Case IH, 87107077",https://www.tractorpartsasap.com/headlight-bulb-12v-halogen-case-ih-87107077-121420.html,$17.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/e/headlight-bulb-12v-halogen-case-ih-87107077-121420_4tlrlyo1e0hs.jpg
121450,"Fits Allis Chalmers Tractor(s) 170, 175, 180, 185, 190, 200, 6040, 6060, 6080, 7000, 7010, 7020, 7030, 7040, 7045, 7050, 7060, 7080
Fits Case Tractor(s) 730, 770, 830, 870, 930, 970, 1030, 1070, 1170, 1175, 1270, 1370, 1470, 1570
Fits Case Construction & Industrial(s) 480C, 580B, 580C
Fits Ford Tractor(s) 2600, 2610, 2810, 2910, 3600, 3610, 3910, 3930, 4100, 4110, 4200, 4600, 4610, 4630, 4830, 5030, 5200, 5600, 5610, 5900, 6600, 6610, 7000, 7200, 7600, 7610
Fits Ford Construction & Industrial(s) 335, 420, 515, 532, 535
Fits John Deere Tractor(s) 520, 530, 620, 630, 720, 730, 1020, 1520, 1530, 2010, 2020, 2030, 2040, 2350, 2355, 2440, 2510, 2520, 2550, 2555, 2630, 2640, 2750, 2755, 2840, 2855, 2940, 2950, 2955, 3010, 3020, 4000, 4010, 4020, 4320, 4520, 4620, 5010, 5020, 6030
Fits John Deere Combine(s) 2240
Fits Massey Ferguson Tractor(s) 30, 31, 135, 150, 165, 175, 180, 235, 245, 255, 265, 275, 285, 1080, 1085, 1100, 1105, 1130, 1135, 1150, 1155, 1500, 1505, 1800, 1805, 2640, 2675, 2705, 2745, 2775, 2805, 3505, 3525, 3545
Replaces Massey Ferguson OEM nos 505281M91, 505282M91, 509652M91
Fits Minneapolis Moline Tractor(s) A4T 1400, A4T 1600, G707, G750, G850, G900, G950, G1000, G1050, G1350, G1355, Jet Star 3, M670 (Super), M670 Super, SUPER U302
Replaces Minneapolis Moline OEM nos 10A202258, 10A20255
Fits Oliver Tractor(s) 770, 880, 1550, 1555, 1600, 1650, 1655, 1750, 1755, 1800, 1850, 1855, 1900, 1950, 1955, 2050, 2150, 2255, 2655
Replaces Oliver OEM nos 164089AS, 164108AS
Fits White Tractor(s) 2-70, 2-85, 2-105, 2-135, 2-150, 2-155, 2-180, 4-150, 4-175, 4-210, 4-225, 4-270
Replaces White OEM nos 30-3068242
Replaces Mfg nos H1
Use With Light No. 105301, 113779
12V Halogen
55W
Prong: 1
Longer life than standard OE capsules
High grade filament and glass
Meets or exceeds all original equipment performance and quality standards
DOT/SAE compliant
Halogen capsule delivers brighter, whiter light than incandescent lighting
All new, rebuilt and used tractor parts have a 1-year warranty
","Headlight Bulb - 12V, Halogen, Allis Chalmers, Case, Ford, John Deere, Massey Ferguson",https://www.tractorpartsasap.com/headlight-bulb-12v-halogen-allis-chalmers-case-ford-john-deere-121450.html,$4.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/e/headlight-bulb-12v-halogen-allis-chalmers-case-ford-john-deere-massey-ferguson-121450_0_1.jpg
150664,"Fits Ford Tractor(s) 2N, 8N, 9N, 600, 800 (1939-1964)
Fits International Tractor(s) C, 100, 130, 140, 240, 340
Fits Massey Ferguson Tractor(s) TE20, TO20, TO30, TO35, 35
Double element, double contact base
All new, rebuilt and used tractor parts have a 1-year warranty
","Light Bulb - 6V, Allis Chalmers, Case, Cockshutt, Ford, International, Massey Ferguson, New, Ford",https://www.tractorpartsasap.com/light-bulb-6v-allis-chalmers-case-cockshutt-ford-international-new-150664.html,$4.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/i/light-bulb-6v-allis-chalmers-case-cockshutt-ford-international-massey-ferguson-new-ford-150664_0.jpg
150697,"Fits Case Tractor(s) D, DC, S, SC, 600, 800
Fits CockShutt / CO OP Tractor(s) E3, E4, 20, 30, 40, 50, 550, 560, 570
Fits International Tractor(s) A, B, C, Cub Lo-Boy, H, I4, I6, I9, M, MD, O4, O6, Super A, Super C, Super H, Super M, Super MTA, Super W4, Super W6, Super W9, TD5, W4, W6, W9, WD9, 100, 130, 140, 200, 230, 240, 300, 330, 340, 350, 450, 600, 650
Fits John Deere Tractor(s) A, B, G, R, 40, 50, 60, 70, 80, 320, 330, 420, 430, 520, 530, 620, 630, 720, 730, 820 (2 cylinder), 830 (2 cylinder), 1020, 2010, 2020, 2030, 2355, 2440, 2510, 2520, 2555, 2630, 2640, 2755, 2840, 2855, 2940, 2955, 3010, 3020, 4000, 4010, 4020, 4320, 4520, 4620
Replaces John Deere OEM nos AB2599R
Replaces Mfg nos 53
12V, 12 amp, 1.73W miniature bayonet base --- base OD .358""
All new, rebuilt and used tractor parts have a 1-year warranty
","Light Bulb - 12V, Rear Combo, Case, Cockshutt, International, John Deere, Minneapolis Moline, Oliver",https://www.tractorpartsasap.com/light-bulb-12v-rear-combo-case-cockshutt-international-john-deere-150697.html,$2.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/i/light-bulb-12v-rear-combo-case-cockshutt-international-john-deere-minneapolis-moline-oliver-150697_0_1.jpg
150699,"Fits Allis Chalmers Tractor(s) D10, D12, D14, D15, D17, D19, D21, 170, 175, 180, 185, 190, 190XT, 200, 210, 220
Fits Allis Chalmers Construction & Industrial(s) I40, I60, I400, I600
Fits Case Tractor(s) 300B, 400B, 410B, 411B, 430, 431, 441, 470, 480, 500B, 510B, 511B, 530, 531, 540, 541, 570, 580B, 600B, 610B, 611B, 614B, 630, 640, 641, 730, 730CK, 731, 740, 770, 830, 830CK, 831, 840, 870, 930, 930CK, 940, 970, 1030, 1030CK, 1031, 1070, 1090, 1170, 1175, 1200, 1270, 1370, 1570, 2470, 2670
Fits Case Construction & Industrial(s) W3, 430CK, 480, 480B, 480CK, 530CK, 580, 580B, 580CK
Replaces Case OEM nos B50223
Fits Ford Tractor(s) NAA (1953-1954), 2N (1939-1952), 8N (1939-1952), 9N (1939-1952), 501, 600, 601, 700, 701, 800, 801, 900 (1955-1957), 901, 901 (1955-1957), 941 (1955-1957), 950 (1955-1957), 951 (1955-1957), 960 (1955-1957), 961 (1955-1957), 971 (1955-1957), 981 (1955-1957), 2000 (3 and 4 cylinder), 2310, 2600, 2610, 2810, 3000, 3600, 3610, 3610 (3 and 4 cylinder), 3900, 3900 (3 and 4 cylinder), 3910 (3 and 4 cylinder), 4000 (3 and 4 cylinder), 4000SU (1957-later), 4100, 4100 (1957-later), 4110, 4110 (1957-later), 4400 (1957-later), 4600SU (1957-later), 4610 (1957-later)
Fits Ford Construction & Industrial(s) 340A, 420, 445, 445A, 535, 540A, 540B, 545, 1801, 1811, 1821, 1841, 1871, 1881, 3500, 4500
Fits International Tractor(s) Hydro 100, 766, 966, 1066, 1466, 1468, 1566, 1568
Replaces International OEM nos 142450
Fits John Deere Tractor(s) A, B, BR, D, R, 80
Replaces John Deere OEM nos AD1855R, AD2082R, AD2834R, AD2835R, AR1563R, AR20447R, AR26757R, AR33479R, AR35993R, B1728R, RE13195R
Fits Massey Ferguson Tractor(s) Super 90, TO35 (s/n 161251-later), 35, 40, 50, 65, 85, 88, 95, 97, 98, 135, 202, 204, 2135
Fits Massey Harris Tractor(s) 50
Fits Minneapolis Moline Tractor(s) Big Mo, Jet Star, 4 Star, 5 Star, 335, 445
.59 Amps
Bayonette base
All new, rebuilt and used tractor parts have a 1-year warranty
","Light Bulb - 12V, Tail Light, Dash Light, Allis Chalmers, Case, Ford, International, John Deere",https://www.tractorpartsasap.com/light-bulb-12v-tail-light-dash-light-allis-chalmers-case-ford-150699.html,$2.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/i/light-bulb-12v-tail-light-dash-light-allis-chalmers-case-ford-international-john-deere-150699_0_1.jpg
124588,"Fits Case Tractor(s) 2090, 2094, 2290, 2390, 2590, 2870, 4490, 4690, 4890
Fits Case IH Tractor(s) C50, C60, C70, C80, C90, C100, CX50, CX60, CX70, CX80, CX90, CX100, D25, D33, D35, D40, D45, DX35, DX40, DX45, Magnum 215, Magnum 245, Magnum 255, Magnum 275, Magnum 305, Magnum 335, MX80C, MX90C, MX100, MX100C, MX110, MX120, MX135, MX150, MX170, MX180, MX200, MX210, MX215, MX220, MX230, MX240, MX245, MX255, MX270, MX275, MX285, MX305, 585, 685, 695, 885, 895, 995, 1896, 2096, 2294, 2394, 2594, 3220, 3230, 3294, 3394, 3594, 4210, 4230, 4240, 4494, 4694, 4894, 4994, 5120, 5130, 5140, 5220, 5230, 5240, 5250, 7110, 7120, 7130, 7140, 7150, 7210, 7220, 7230, 7240, 7250, 8910, 8920, 8930, 8940, 8950, 9110, 9130, 9150, 9170, 9180, 9210, 9230, 9240, 9250, 9260, 9270, 9280, 9310, 9330, 9370, 9380, 9390
Fits Case IH Combine(s) 1644, 1660, 1666, 1670, 1680, 1688, 2144, 2166, 2188, 2344, 2366, 2377, 2388, 2577, 2588, 5088, 6088, 7088
Replaces International OEM nos 07081095, 26069R1, 26617R1, 86576122
Replaces Mfg nos 168, 193
12V
4.9W
DOT/SAE compliant
Miniature lamp is manufactured with a continuous coil that resists shock and vibration, extending service life
All new, rebuilt and used tractor parts have a 1-year warranty
","Light Bulb - 12V, Miniature Bulb, Case, 07081095",https://www.tractorpartsasap.com/light-bulb-12v-miniature-bulb-case-07081095-124588.html,$1.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/i/light-bulb-12v-miniature-bulb-case-07081095-124588_0.jpg
114820,"Fits Case Tractor(s) DC, LA, SC, 600, 900
Fits John Deere Tractor(s) A (s/n 477000 - 500011), B (s/n 60000 - 95999), D (s/n 188057-earlier)
Fits Minneapolis Moline Tractor(s) G, GB, GTB, GTC, GVI, M5, M602, R, R (Series), RT, RTI, RTN, RTU, U, U (Series), UB, UDLX, UNI, UT, UTS, Z, Z (Series), ZA, ZAE, ZAN, ZAS, ZAU, ZTN, ZTS, ZTU, 5 Star, 335
Fits Oliver Tractor(s) 60, 70, 80, 90
Replaces OEM nos 1209
6V
24W
For 5-3/4"" and 7"" headlights
All new, rebuilt and used tractor parts have a 1-year warranty
","Headlight Bulb - 6V, With Ring, Case, John Deere, Minneapolis Moline, Oliver, 1209, New, Case",https://www.tractorpartsasap.com/headlight-bulb-6v-with-ring-case-john-deere-minneapolis-moline-new-114820.html,$5.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/e/headlight-bulb-6v-with-ring-case-john-deere-minneapolis-moline-oliver-1209-new-case-114820_0.jpg
128030,"Fits Allis Chalmers Tractor(s) 8745, 8765, 9755, 9765, 9775, 9785
Replaces Allis Chalmers OEM nos 70928348
Fits Ford Tractor(s) TW10, TW20, TW30, 1100, 1110, 1200, 1210, 1300, 1310, 1500, 1510, 1700, 1900, 1910, 1920, 2110, 2120, 3610, 3910, 4110, 4610, 8700, 9700
Replaces Ford OEM nos 81AG13464AA, 83933659
Fits Massey Ferguson Tractor(s) 154-4, 174-4, 231, 240, 253, 261, 263, 360, 362, 364, 365, 374, 375, 383, 384, 390, 393, 394, 396, 398, 399, 670, 690, 698, 699, 3050, 3065, 3070, 3075, 3090, 3095, 3120, 3125, 3630, 3645, 3650, 3655, 3660, 3670, 3680, 3690, 4225, 4235, 4240, 4243, 4245, 4253, 4255, 4260, 4263, 4265, 4270, 4325, 4335, 4345, 4355, 4360, 4370, 6140, 6150, 6170, 6180, 6190, 6235, 6245, 6255, 6265, 6270, 6280, 6290, 8120, 8140, 8150, 8160, 8210, 8220, 8240, 8245, 8250, 8260, 8270, 8280, 9240
Fits Massey Ferguson Construction & Industrial(s) 6500
Replaces Massey Ferguson OEM nos 9008543D1, 908543M1, D3NN13465C, 908543D1
Replaces JCB OEM nos 72010038
Package of 2
All new, rebuilt and used tractor parts have a 1-year warranty
","Light Bulb - 12V, 21 5W, 2 Pack, Allis Chalmers, 70928348, Ford, 81AG13464AA, Massey Ferguson",https://www.tractorpartsasap.com/light-bulb-12v-21-5w-2-pack-allis-chalmers-70928348-ford-128030.html,$2.55,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/i/light-bulb-12v-21-5w-2-pack-allis-chalmers-70928348-ford-81ag13464aa-massey-ferguson-128030_0_1.jpg
110756,"Fits International Tractor(s) C, Cub (Loboy), Cub Lo-Boy, M, Super M, 100, 130, 140, 200, 230, 240, 400, 450
Fits John Deere Tractor(s) A, B, D, G, R, 50, 60, 70, 80, 520, 530, 620, 630, 720, 730, 820, 830
Replaces Mfg nos 1133
Replaces Case OEM nos 357884R94
6.2V
24.24 W
Base Type: Single contact bayonet
Max. Overall length:  2.25"" (57)
Filament:  Single
Head Light Bulb - 12V use
All new, rebuilt and used tractor parts have a 1-year warranty
","Headlight Bulb - 6V, International, John Deere, 1133",https://www.tractorpartsasap.com/headlight-bulb-6v-international-john-deere-1133-110756.html,$3.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/e/headlight-bulb-6v-international-john-deere-1133-110756_0.jpg
118520,"Fits International Tractor(s) A, B, C, Cub (Lo-Boy), H, I4, I6, I9, M, Super A, Super C, Super H, Super M, Super MTA, Super W6, Super W9, 100, 130, 140, 200, 230, 240, 300, 330, 340, 350, 400, 450
Replaces Mfg nos 12241
Replaces OEM nos 2066
12V
45W
Side/Indicator Bulb
All new, rebuilt and used tractor parts have a 1-year warranty
","Headlight Bulb - 12V, International",https://www.tractorpartsasap.com/headlight-bulb-12v-international-118520.html,$5.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/e/headlight-bulb-12v-international-118520_0.jpg
110757,"Fits Allis Chalmers Tractor(s) A (Styled with sheet metal dash), B (With sheet metal dash), C, CA, D10, D12, D14, D15, D17, D19, D21, G, IB, RC, U, UC, WC, WD, WD45, WF
Fits International Tractor(s) A (Styled with sheet metal dash), B (With sheet metal dash), C, Cub, F12, F14, F20, F30, H, I4, I6, I9, M, O4, O6, O9, Super A, Super C, Super H, Super M, Super MTA, Super W4, Super W6, W4, W6, W9, W12, W30, W40, W400, W450
Fits John Deere Tractor(s) A (Styled with sheet metal dash), B (With sheet metal dash), D, G, H, L, M, R, 40, 50, 60, 70, 80, 320, 330, 420, 430, 435, 440, 520, 530, 620 (630), 630, 720, 730, 820, 830
Fits Minneapolis Moline Tractor(s) R, RT, RTI, RTU, SUPER U302, U, UB, UDLX, UNI, UT, UTS, Z
Fits Oliver Tractor(s) Super 44, Super 55, Super 66, Super 77, Super 88, Super 99, 60, 66, 77, 88, 99
12.5V
37.5W
Base Type: Single Contact Bayonet
Max. Overall length:  2.25""
Filament: Single
Head Light Bulb - 6V use
All new, rebuilt and used tractor parts have a 1-year warranty
","Headlight Bulb - 12V, Allis Chalmers, International, John Deere, Minneapolis Moline, 1195",https://www.tractorpartsasap.com/headlight-bulb-12v-allis-chalmers-international-john-deere-1195-110757.html,$4.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/e/headlight-bulb-12v-allis-chalmers-international-john-deere-minneapolis-moline-1195-110757_0.jpg
113253,"Fits Ford Tractor(s) Dexta, Major, Power Major, Super Dexta
Replaces Ford OEM nos 957E13003, E27N13007, C5NN13009A
Fits Massey Ferguson Tractor(s) 135, 148, 165, 168, 175, 178, 185, 188
Replaces Massey Ferguson OEM nos 1891654M1
12V
45/40W
All new, rebuilt and used tractor parts have a 1-year warranty
","Headlight Bulb - 12V, 45/40W, Ford, 957E13003, E27N13007, Massey Ferguson, 1891654M1, New, Ford",https://www.tractorpartsasap.com/headlight-bulb-12v-4540w-ford-957e13003-e27n13007-massey-ferguson-113253.html,$6.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/e/headlight-bulb-12v-45-40w-ford-957e13003-e27n13007-massey-ferguson-1891654m1-new-ford-113253_0_1.jpg
117738,"Fits Allis Chalmers Tractor(s) 5650, 5660, 5670, 5680
Fits Deutz Tractor(s) DX4.70, DX6.30, DX6.50
Replaces Deutz OEM nos 72010044, 01121366
Fits FIAT Tractor(s) F100, F110, F115, F120, F130, F140, 45-66, 50-66, 55-46, 55-56, 55-66, 55-76, 60-56, 60-66, 60-90, 65-46, 65-56, 65-90, 65-93, 65-94, 70-56, 70-66, 70-88, 70-90, 72-85, 72-93, 72-94, 80-66, 80-88, 80-90, 82-93, 82-94, 85-90, 88-93, 88-94, 90-90, 100-90, 115-90, 130-90, 140-90, 160-90, 180-90
Replaces FIAT OEM nos 14147590
Fits Ford Tractor(s) 2310, 2610, 2810, 2910, 3610, 3910, 4110, 4610, 5110, 5610, 6410, 6610, 6710, 6810, 7710 (all July '84 - Sep '85), 7810, 7910
Replaces Ford OEM nos 83903270, 83927622
Fits John Deere Tractor(s) 670, 770, 830, 930, 940, 955, 1030, 1040, 1130, 1140, 1550, 1630, 1640, 1750, 1840, 1850, 2040, 2140, 2650, 2850, 3030, 3040, 3130, 3140, 4050, 4055, 4250, 4255, 4450, 4455, 4555, 4640, 4650, 4840, 4850, 8430, 8440, 8450, 8630, 8640, 8650, 8850
Fits John Deere Combine(s) 4425, 4435
Fits John Deere Harvester(s) 5720, 5730, 5820, 5830
Fits John Deere Construction & Industrial(s) 415, 415B, 515, 515B
Replaces John Deere OEM nos 57M6844
Fits Massey Ferguson Tractor(s) 50, 135 (UK), 148, 155, 158, 165 (UK), 168, 175 (UK), 178, 185, 188, 230, 231, 240, 250, 254, 254-4, 261, 265, 275, 282, 290, 294, 294-4, 298, 575, 590, 595, 675, 690, 698, 699, 1080, 2675, 2705, 2745, 2775, 2805
Fits Massey Ferguson Construction & Industrial(s) 20, 20D, 20E, 50F, 50H, 60, 60H
Replaces Massey Ferguson OEM nos 961866M1
Fits Zetor Tractor(s) 3320, 3340, 4320, 4340, 5320, 5340, 6320, 6340, 7320, 7340
Replaces Zetor OEM nos 977007
Prongs: 3
12V
40/45W
All new, rebuilt and used tractor parts have a 1-year warranty
","Headlight Bulb - 12V, Deutz, 72010044, 01121366, FIAT, 14147590, Ford, 83903270, 83927622",https://www.tractorpartsasap.com/headlight-bulb-12v-deutz-72010044-01121366-fiat-14147590-ford-117738.html,$4.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/e/headlight-bulb-12v-deutz-72010044-01121366-fiat-14147590-ford-83903270-83927622-117738_0_1.jpg
160678,"LED Type: 15 Epistar, 3W LED
Beam Pattern: Hi/Lo
Power: 45W
Voltage: 9-32V DC
Amp Draw: 3.75A @ 12V & 1.88A @ 24V
Brightness: 2850 Lumens
Color Temperature: 6000K  (Cool White)
Body Material: Die Cast Aluminum
Lens Material: Impact Resistant Polycarbonate
Body Size: 6.60"" x 4.25"" x 3.00
Connector: H4 Headlight Plug
Certificates: IP67, RoHS, CE, ISO 9001
All new, rebuilt and used tractor parts have a 1-year warranty
","LED Work Light - 45W, Rectangular, Hi Lo Beam",https://www.tractorpartsasap.com/led-work-light-45w-rectangular-hi-lo-beam-160678.html,$59.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/e/led-work-light-45w-rectangular-hi-lo-beam-160678_0_1.jpg
155426,"Fits Kubota Tractor(s) B2650 (HSDC), L3240 (HSTC), L3540 (HSTC), L3940 (HSTC), L4240 (HSTC), L4740 (HSTC), L5240 (HSTC), L5740 (HSTC), M100GX (DTC), M110GX (DTC), M126GX (DTC), M135GX (DTC)
Replaces Kubota OEM nos TD17075300
Type: CREE LED, Flood Beam
Power: 40W
Amps: 4.0A
Lumens: 3200
Body Material: Die-Cast Aluminum
Pedestal Mount
Lens: Polycarbonate
Dimensions: 5.5"" x 3.25"" (139.7 x 82.55)
Brackets Material: Stainless Steel
All new, rebuilt and used tractor parts have a 1-year warranty
","LED Work Light - 40W, Rectangle, Pedestal Mount, Flood Beam, Kubota, TD17075300",https://www.tractorpartsasap.com/led-work-light-40w-rectangle-pedestal-mount-flood-beam-kubota-155426.html,$99.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/e/led-work-light-40w-rectangle-pedestal-mount-flood-beam-kubota-td17075300-155426_0_1.jpg
154232,"Fits Case IH Tractor(s) Magnum 215, Magnum 245, Magnum 255, Magnum 275, Magnum 305, Magnum 335, MX180, MX200, MX210, MX215, MX220, MX230, MX240, MX245, MX255, MX270, MX275, MX285, MX305
Fits New Holland Tractor(s) T8010, T8020, T8030, T8040, T8050, TG210, TG215, TG230, TG245, TG255, TG275, TG285, TG305
Type: Bridgelux LED, Flood Beam
Body Material: Aluminum
Lens: Polycarbonate
Lumens: 3500
Watts: 45W
Amps: 3.7A
Waterproof Rate: IP67
Electrical Connector Included
Requires Installation
Dimensions: 3.5"" x 6""
Recommended for Off-Road Use Only
All new, rebuilt and used tractor parts have a 1-year warranty
","LED Work Light - 45W, Flood Beam, Case, Case IH, Ford, New Holland",https://www.tractorpartsasap.com/led-work-light-45w-flood-beam-case-case-ih-ford-154232.html,$119.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/e/led-work-light-45w-flood-beam-case-case-ih-ford-154232_4tynizl1f280.jpg
154230,"Fits Case IH Tractor(s) C50, C60, C70, C80, C90, C100, Magnum 200, Magnum 215, Magnum 220, Magnum 235, Magnum 245, Magnum 255, Magnum 275, Magnum 305, Magnum 315, Magnum 335, Magnum 340, Magnum 370, MX80C, MX90C, MX100, MX100C, MX110, MX120, MX135, MX150, MX170, MX180, MX200, MX210, MX215, MX220, MX230, MX240, MX245, MX255, MX270, MX275, MX285, MX305
Replaces Case IH OEM nos 275334A1, 275333A1, 301891A1, 301891A2
Fits New Holland Tractor(s) T8010, T8020, T8030, T8040, T8050, TG210, TG215, TG230, TG245, TG255, TG275, TG285, TG305
Replaces New Holland OEM nos 47439746
Type: Bridgelux LED, Flood Beam
Body Material: Aluminum
Lens: Polycarbonate
Dimensions: 3.5"" x 6""
Lumens: 3500
Watts: 45W
Amps: 3.7A
Waterproof Rate: IP67
Electrical Connector Included
Requires Installation
Recommended for Off-Road Use Only
Will work on LH or RH cab post frames
All new, rebuilt and used tractor parts have a 1-year warranty
","LED Work Light - 45W, Flood Beam, Rectangular, Side Mount, Case, Case IH, Ford, New Holland",https://www.tractorpartsasap.com/led-work-light-45w-flood-beam-rectangular-case-ford-154230.html,$119.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/e/led-work-light-45w-flood-beam-rectangular-case-154230_4tvwvkk0rm68.jpg
155400,"Fits Kubota Tractor(s) M100X (DTC), M108 (DSC), M108 (DSC2), M108 (HDC2), M108 (SHC), M108 (SHDC), M108 (XDTC), M110X (DTC), M126X (DTC), M126X (DTPC), M135X (DTC), M5040 (DTC), M5040 (FC), M5040 (HDC), M5140 (DTC), M5140 (FC), M5140 (HDC), M6040 (DTC), M6040 (FC), M6040 (HDC), M7040 (DTC), M7040 (FC), M7040 (HDC), M7040 (HDC-LTD), M7040 (HDNBC), M8540 (DTC), M8540 (FC), M8540 (HDC), M8540 (HDC12), M8540 (HDNBC), M8540 (HDNBC10), M8560 (HDC), M8560 (HFC), M8560 (HDC12), M9540 (DTC), M9540 (FC), M9540 (HDC), M9540 (HDC12), M9540 (HDC-LTD), M9540 (HDC24), M9960 (HDC), M9960 (HFC), M9960 (HDC12), M9960 (HDC24)
Replaces Kubota OEM nos 3C581-75913, 3C581-75914, 3C58175914
Type: CREE LED, Flood Beam
Power: 40W
Amps: 4.0A
Lumens: 3200
Body Material: Die-Cast Aluminum
Lens: Polycarbonate
Dimensions: 5.5"" x 3.25"" (139.7 x 82.55)
Brackets Material: Stainless Steel
All new, rebuilt and used tractor parts have a 1-year warranty
","LED Work Light - 40W, Rectangle, Flood Beam, Kubota M-Series, 3C581-75913, 3C581-75914, 3C58175914",https://www.tractorpartsasap.com/led-work-light-40w-rectangle-flood-beam-3c581-75913-155400.html,$99.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/e/led-work-light-40w-rectangle-flood-beam-155400_4ty16xyalxxc.jpg
